G,K,x-coordinate [m],y-coordinate [m],x-displacement [m],y-displacement [m]
51000000000.0,84500000000.0,0.031890437964898155,0.01002599308788085,3.741176887243237e-05,-2.5573787736001678e-08
51000000000.0,84500000000.0,0.02999999999992068,0.0,3.810538978709372e-05,2.3765855039761926e-06
51000000000.0,84500000000.0,0.03185718389473047,0.00342847538426219,3.92361157599395e-05,1.503045302332634e-06
51000000000.0,84500000000.0,0.0400000000001071,0.02,4.733943038507366e-05,-4.82874023609274e-06
51000000000.0,84500000000.0,0.033959471643858874,0.006579724727082873,3.98951319620328e-05,6.988014714357149e-07
51000000000.0,84500000000.0,0.040082561481146,0.016024556284552495,4.744739000670961e-05,-3.7350381923134664e-06
51000000000.0,84500000000.0,0.03799999999647134,0.013464101613100488,4.359353056409977e-05,-2.364802982270703e-06
51000000000.0,84500000000.0,0.03599999999999999,0.01,3.8812228904430736e-05,-3.5103720950583325e-08
51000000000.0,84500000000.0,0.034999999999904066,0.0,4.2967861362695245e-05,3.4395262273224246e-06
51000000000.0,84500000000.0,0.036455682346660634,0.0034199237007551575,4.3714681658057455e-05,2.771728767592123e-06
51000000000.0,84500000000.0,0.04354431765621696,0.01658007629704226,5.09606422959758e-05,-2.8061018426942606e-06
51000000000.0,84500000000.0,0.03800000001440158,0.006535898376547476,4.35527928350981e-05,2.3006118107431028e-06
51000000000.0,84500000000.0,0.0450000000000993,0.02,5.170740285989304e-05,-3.4738642477045916e-06
51000000000.0,84500000000.0,0.041999999993413376,0.013464101618940554,5.112255343059589e-05,-2.3350111853677503e-06
51000000000.0,84500000000.0,0.03999999999988339,0.0,4.733584108255972e-05,4.794317629062529e-06
51000000000.0,84500000000.0,0.03991743852718539,0.00397544371663841,4.722793664243472e-05,3.700618271834678e-06
51000000000.0,84500000000.0,0.042000000012711515,0.006535898392201239,5.108182071928472e-05,2.3303587081060404e-06
51000000000.0,84500000000.0,0.04814281610488383,0.016571524612458352,5.543921821730862e-05,-1.537291574093434e-06
51000000000.0,84500000000.0,0.046040528357652176,0.013420275266302167,5.478019732558684e-05,-7.331562347200255e-07
51000000000.0,84500000000.0,0.043408459460457155,0.0034510556415204494,5.081541027697699e-05,2.826976612825299e-06
